,lat,lon,Tmb_96739.358,Tmb_96741.371,Tmb_145097.435,Tmb_145103.185,Flux_96739.358,dFlux_96739.358,Nup_96739.358,dNup_96739.358,Flux_96741.371,dFlux_96741.371,Nup_96741.371,dNup_96741.371,Flux_145097.435,dFlux_145097.435,Nup_145097.435,dNup_145097.435,Flux_145103.185,dFlux_145103.185,Nup_145103.185,dNup_145103.185,Ntot,dNtot,Trot,dTrot
13,32.80595144464891,56.92846067718752,0.0,0.0,-0.009540935696454571,0.0067351797206309846,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,-0.05266781424375152,0.13248465161752965,-35911223551.98641,90333840691.11232,0.037182444249929496,0.1159332581514792,22541406968.3279,70283135115.88646,0.0,0.0,0.0,0.0
14,32.80595144464891,56.92323898184386,0.0,0.0,-0.026210624385883813,-0.028967655890164448,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,-0.14468772668507265,0.13248465161752965,-98654431987.04216,90333840691.11232,-0.15991974896941197,0.1159332581514792,-96949412996.13962,70283135115.88646,0.0,0.0,0.0,0.0
15,32.80595144464891,56.91801728650019,0.0,0.0,0.018962288094392297,-0.02561026947163419,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.10467550550236639,0.13248465161752965,71372346327.40872,90333840691.11232,-0.14138485628494826,0.1159332581514792,-85712858553.76799,70283135115.88646,0.0,0.0,0.0,0.0
16,32.80595144464891,56.912795591156524,0.0,0.0,0.059774807352254974,0.01368284238371086,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.3299685219820187,0.13248465161752965,224986996862.5221,90333840691.11232,0.07553792849127391,0.1159332581514792,45793955239.22517,70283135115.88646,0.0,0.0,0.0,0.0
17,32.80595144464891,56.90757389581285,0.0,0.0,0.021439476340262532,-0.0005580955516977976,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.11835006474174796,0.13248465161752965,80696260009.25613,90333840691.11232,-0.003081039793722522,0.1159332581514792,-1867843098.4548333,70283135115.88646,0.0,0.0,0.0,0.0
18,32.80595144464891,56.90235220046919,0.0,-8.803091368658637e-14,-0.012557943732518399,0.005361420175317579,0.0,0.2585250566208367,0.0,336858399288.98474,-4.842371081384496e-13,0.22553124353975243,-0.4735514846829519,220554462732.5555,-0.06932228335146833,0.13248465161752965,-47266970355.88623,90333840691.11232,0.029598424249697223,0.1159332581514792,17943686599.75643,70283135115.88646,0.0,0.0,0.0,0.0
19,32.80595144464891,56.89713050512552,0.0,0.0,0.022938948764658705,0.008500945617386716,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.1266274431482571,0.13248465161752965,86340139305.34447,90333840691.11232,0.04693058679962761,0.1159332581514792,28451100449.504448,70283135115.88646,0.0,0.0,0.0,0.0
20,32.80595144464891,56.89190880978185,0.0,0.0,0.06612602044767382,0.019618453872151477,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.36502844924432115,0.13248465161752965,248892391527.39175,90333840691.11232,0.1083062512996678,0.1159332581514792,65659354488.62896,70283135115.88646,0.0,0.0,0.0,0.0
21,32.80595144464891,56.88668711443819,0.0,0.0,0.0526128720819245,0.013198629464107306,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.2904332511821424,0.13248465161752965,198030116872.93497,90333840691.11232,0.07286476747181295,0.1159332581514792,44173383712.87494,70283135115.88646,0.0,0.0,0.0,0.0
22,32.80595144464891,56.88146541909452,0.0,0.0,0.02920068544140948,0.026773241779494222,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.16119344323742518,0.13248465161752965,109908752780.64859,90333840691.11232,0.1478051976559082,0.1159332581514792,89605112832.309,70283135115.88646,0.0,0.0,0.0,0.0
23,32.80595144464891,56.876243723750854,0.0,0.0,0.024638991003490783,0.0513622734276117,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.1360120058043718,0.13248465161752965,92738945337.46191,90333840691.11232,0.28355217640619845,0.1159332581514792,171900076341.52084,70283135115.88646,0.0,0.0,0.0,0.0
24,32.80595144464891,56.87102202840718,0.0,0.0,0.000581215483155619,0.07145680361202347,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0032084221166910976,0.13248465161752965,2187642785.9411483,90333840691.11232,0.3944866695158223,0.1159332581514792,239152770629.20044,70283135115.88646,0.0,0.0,0.0,0.0
25,32.80595144464891,56.86580033306352,0.0,0.0,-0.013408546025010515,0.09432968432552558,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,-0.07401777286754707,0.13248465161752965,-50468560855.11446,90333840691.11232,0.5207594116313665,0.1159332581514792,315704092804.27765,70283135115.88646,0.0,0.0,0.0,0.0
26,32.80595144464891,56.860578637719854,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
27,32.80595144464891,56.85535694237618,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
28,32.80595144464891,56.85013524703252,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
29,32.80595144464891,56.84491355168885,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
30,32.80595144464891,56.83969185634518,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
31,32.80595144464891,56.83447016100151,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
32,32.80595144464891,56.82924846565785,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
33,32.80595144464891,56.824026770314184,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
34,32.80595144464891,56.81880507497051,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
35,32.80595144464891,56.81358337962685,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
36,32.80595144464891,56.80836168428318,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
37,32.80595144464891,56.80313998893951,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
38,32.80595144464891,56.79791829359585,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
39,32.80595144464891,56.79269659825218,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
40,32.80595144464891,56.787474902908514,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
41,32.81034033352789,56.99634632202847,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
42,32.81034033352789,56.99112436882533,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
43,32.81034033352789,56.9859024156222,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
44,32.81034033352789,56.98068046241906,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
45,32.81034033352789,56.975458509215926,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
46,32.81034033352789,56.970236556012786,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
47,32.81034033352789,56.96501460280965,0.0,0.0,-0.005650810587943231,0.002242377578323396,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,-0.031193569670846112,0.13248465161752965,-21269142642.788105,90333840691.11232,0.012379339936231191,0.1159332581514792,7504825062.768453,70283135115.88646,0.0,0.0,0.0,0.0
48,32.81034033352789,56.95979264960651,0.0,0.0,-0.06800375882386168,0.027972628349240244,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,-0.37539392901924257,0.13248465161752965,-255960029832.98105,90333840691.11232,0.15442656874227878,0.1159332581514792,93619238943.62514,70283135115.88646,0.0,0.0,0.0,0.0
49,32.81034033352789,56.95457069640338,0.0,0.0,-0.059770817139711184,0.036699363682430784,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,-0.32994649523540437,0.13248465161752965,-224971978061.5115,90333840691.11232,0.2026036573233461,0.1159332581514792,122826016017.11137,70283135115.88646,0.0,0.0,0.0,0.0
50,32.81034033352789,56.94934874320024,-0.08571173250675201,0.0660249218344383,-0.02756198829277433,0.03566547589200805,-0.47146022339102284,0.2585250566208367,-614313127925.7472,336858399288.98474,0.36318738355941027,0.22553124353975243,355172955174.4759,220554462732.5555,-0.15214751736894325,0.13248465161752965,-103740844148.7408,90333840691.11232,0.19689594398492985,0.1159332581514792,119365783861.4473,70283135115.88646,0.0,0.0,0.0,0.0
51,32.81034033352789,56.94412678999711,-0.0745808407664299,0.045962970703767446,0.006648061274682566,0.026490570590606465,-0.410234384722785,0.2585250566208367,-534535800812.8986,336858399288.98474,0.25283136438053366,0.22553124353975243,247252153881.99066,220554462732.5555,0.036698586746179575,0.13248465161752965,25022704503.830334,90333840691.11232,0.14624467423146484,0.1159332581514792,88659064386.50105,70283135115.88646,0.0,0.0,0.0,0.0
52,32.81034033352789,56.93890483679397,-0.056051574647426605,-0.0038315639830855653,0.018662771070208962,0.0120904136722266,-0.30831354275346845,0.2585250566208367,-401732844965.0886,336858399288.98474,-0.021076521702619862,0.22553124353975243,-20611427700.36213,220554462732.5555,0.10302211347726438,0.13248465161752965,70244991196.28984,90333840691.11232,0.06674671663906762,0.1159332581514792,40464389415.81253,70283135115.88646,0.0,0.0,0.0,0.0
53,32.81034033352789,56.93368288359083,-0.0303286574780941,0.047652494162227374,0.007137933807943253,0.012541920557017383,-0.16682378493102637,0.2585250566208367,-217371553418.1846,336858399288.98474,0.2621250308823886,0.22553124353975243,256340737751.617,220554462732.5555,0.039402778075597854,0.13248465161752965,26866540644.602108,90333840691.11232,0.06923931969771618,0.1159332581514792,41975499862.93175,70283135115.88646,0.0,0.0,0.0,0.0
54,32.81034033352789,56.92846093038769,-0.037116292864084244,0.07295192033046238,-0.004103822220577723,0.0064459636440147745,-0.20415939817538162,0.2585250566208367,-266019893653.96988,336858399288.98474,0.40129115392053966,0.22553124353975243,392435892531.54456,220554462732.5555,-0.022653894049729853,0.13248465161752965,-15446417612.429785,90333840691.11232,0.035585788913172114,0.1159332581514792,21573453987.82773,70283135115.88646,0.0,0.0,0.0,0.0
55,32.81034033352789,56.92323897718456,-0.020863674581050873,-0.0007364259799836624,-0.018533368804239368,-0.024755137335382413,-0.11476133302946571,0.2585250566208367,-149534128141.68246,336858399288.98474,-0.004050904074163322,0.22553124353975243,-3961513081.8924966,220554462732.5555,-0.10230778788870185,0.13248465161752965,-69757932709.6579,90333840691.11232,-0.13666398701324808,0.1159332581514792,-82850888674.04799,70283135115.88646,0.0,0.0,0.0,0.0
56,32.81034033352789,56.91801702398142,-0.0297379307448864,0.034420575946524534,0.019842332636446608,-0.02221105946143672,-0.16357447297038885,0.2585250566208367,-213137696784.87485,336858399288.98474,0.18933939747741874,0.22553124353975243,185161259386.11807,220554462732.5555,0.10953352194244863,0.13248465161752965,74684754805.03444,90333840691.11232,-0.12261907096955227,0.1159332581514792,-74336328247.38786,70283135115.88646,0.0,0.0,0.0,0.0
57,32.81034033352789,56.91279507077829,0.06380889564752579,-0.026863833889420385,0.04920462643162537,0.013380764242349763,0.35098294383382267,0.2585250566208367,457331115919.64685,336858399288.98474,-0.14777155764210545,0.22553124353975243,-144510693912.62756,220554462732.5555,0.27161907461519075,0.13248465161752965,185201786889.17252,90333840691.11232,0.07387026643678175,0.1159332581514792,44782955295.18526,70283135115.88646,0.0,0.0,0.0,0.0
58,32.81034033352789,56.90757311757515,-0.006429689936339855,-0.07797218114137681,0.017235350893331506,0.0018406690353510954,-0.03536672244354649,0.2585250566208367,-46082873614.46676,336858399288.98474,-0.4289064140078426,0.22553124353975243,-419441768773.7039,220554462732.5555,0.09514247744203762,0.13248465161752965,64872310077.23453,90333840691.11232,0.010161655164132987,0.1159332581514792,6160380500.724257,70283135115.88646,0.0,0.0,0.0,0.0
59,32.81034033352789,56.902351164372014,0.05409374460577965,-0.08273288607594678,-0.008139959026763245,0.007197135951714938,0.2975444337668567,0.2585250566208367,387700685520.21454,336858399288.98474,-0.4550939189839255,0.22553124353975243,-445051396068.1503,220554462732.5555,-0.04493415149340392,0.13248465161752965,-30638073414.825527,90333840691.11232,0.03973273429721237,0.1159332581514792,24087489454.370716,70283135115.88646,0.0,0.0,0.0,0.0
60,32.81034033352789,56.897129211168874,0.061080239713191986,-0.07012562453729355,0.024099434610801163,0.009340465374811126,0.3359738814950476,0.2585250566208367,437774293148.36865,336858399288.98474,-0.3857443733145754,0.22553124353975243,-377232181551.4071,220554462732.5555,0.1330335499413095,0.13248465161752965,90708103619.91628,90333840691.11232,0.051565265883472905,0.1159332581514792,31260818570.624256,70283135115.88646,0.0,0.0,0.0,0.0
61,32.81034033352789,56.89190725796574,0.015560999512672424,0.007292419206347753,0.06657226309872051,0.02072523538001317,0.08559379319341384,0.2585250566208367,111528795471.81923,336858399288.98474,0.04011386273221422,0.22553124353975243,39228673172.59994,220554462732.5555,0.36749179516768793,0.13248465161752965,250572008716.94308,90333840691.11232,0.1144163839791065,0.1159332581514792,69363548501.04839,70283135115.88646,0.0,0.0,0.0,0.0
62,32.81034033352789,56.8866853047626,0.03183736279606819,-0.1333616077898508,0.05429938947626088,0.018311466019184805,0.17512246850024785,0.2585250566208367,228184746150.3448,336858399288.98474,-0.733590469397702,0.22553124353975243,-717402384274.1544,220554462732.5555,0.29974315407529073,0.13248465161752965,204378016607.21716,90333840691.11232,0.10109085319686624,0.1159332581514792,61285106685.53948,70283135115.88646,0.0,0.0,0.0,0.0
63,32.81034033352789,56.88146335155947,0.017696216702461243,-0.08305092155930917,0.029581868497025286,0.033092892927544505,0.09733862606336997,0.2585250566208367,126832324082.17212,336858399288.98474,-0.4568433564974007,0.22553124353975243,-446762228877.0011,220554462732.5555,0.16329764758433207,0.13248465161752965,111343491506.48817,90333840691.11232,0.18269366184515604,0.1159332581514792,110755822142.96066,70283135115.88646,0.0,0.0,0.0,0.0
64,32.81034033352789,56.87624139835633,0.03835277259349823,-0.08289186656472448,0.018765808192894997,0.06067511002026089,0.21096069587872773,0.2585250566208367,274881991151.92035,336858399288.98474,-0.4559684328213058,0.22553124353975243,-445906612075.15826,220554462732.5555,0.10359089836487821,0.13248465161752965,70632813655.70612,90333840691.11232,0.334964913968967,0.1159332581514792,203068426463.1082,70283135115.88646,0.0,0.0,0.0,0.0
65,32.81034033352789,56.871019445153195,0.07238860428333282,-0.08315992355344036,-0.0005283923033785659,0.10178750483853428,0.3981759153415311,0.2585250566208367,518823603524.4093,336858399288.98474,-0.4574429505287354,0.22553124353975243,-447348591712.42505,220554462732.5555,-0.0029168279262705554,0.13248465161752965,-1988821089.8253858,90333840691.11232,0.5619312892876539,0.1159332581514792,340664045508.3644,70283135115.88646,0.0,0.0,0.0,0.0
66,32.81034033352789,56.86579749195006,0.0,-5.64296890058355e-14,-0.020628550531585216,0.14268451789494974,0.0,0.2585250566208367,0.0,336858399288.98474,-3.104062910743311e-13,0.22553124353975243,-0.3035565790450547,220554462732.5555,-0.11387359710631971,0.13248465161752965,-77644008225.3658,90333840691.11232,0.7877086213016457,0.1159332581514792,477538821435.99384,70283135115.88646,0.0,0.0,0.0,0.0
67,32.81034033352789,56.86057553874692,0.0,0.0,-0.029272423617757327,0.13189779147821992,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,-0.16158945187497192,0.13248465161752965,-110178768822.05182,90333840691.11232,0.7281590813835449,0.1159332581514792,441437633330.98804,70283135115.88646,0.0,0.0,0.0,0.0
68,32.81034033352789,56.85535358554379,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
69,32.81034033352789,56.85013163234065,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
70,32.81034033352789,56.844909679137515,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
71,32.81034033352789,56.839687725934375,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
72,32.81034033352789,56.83446577273124,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
73,32.81034033352789,56.8292438195281,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
74,32.81034033352789,56.82402186632497,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
75,32.81034033352789,56.81879991312183,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
76,32.81034033352789,56.813577959918696,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
77,32.81034033352789,56.808356006715556,0.0,0.0,0.0,0.0,0.0,0.2585250566208367,0.0,336858399288.98474,0.0,0.22553124353975243,0.0,220554462732.5555,0.0,0.13248465161752965,0.0,90333840691.11232,0.0,0.1159332581514792,0.0,70283135115.88646,0.0,0.0,0.0,0.0
